open_time,open,high,low,close,volume,close_time
1720825140000,57760.00,57773.70,57759.20,57759.20,15.003,1720825199999
1720825200000,57759.30,57770.00,57733.60,57737.90,63.713,1720825259999
1720825260000,57737.90,57744.00,57722.20,57726.40,88.966,1720825319999
1720825320000,57726.30,57738.70,57691.80,57699.90,251.473,1720825379999
1720825380000,57700.00,57718.50,57699.90,57718.50,73.176,1720825439999
1720825440000,57718.50,57718.50,57706.80,57716.40,26.855,1720825499999
1720825500000,57716.40,57716.40,57709.90,57714.70,15.468,1720825559999
1720825560000,57714.80,57714.80,57684.60,57689.90,81.163,1720825619999
1720825620000,57689.90,57697.50,57689.90,57696.50,32.396,1720825679999
1720825680000,57696.60,57700.00,57696.50,57699.90,13.256,1720825739999
1720825740000,57699.90,57700.00,57699.90,57699.90,20.908,1720825799999
1720825800000,57699.90,57718.50,57699.90,57702.90,119.145,1720825859999
1720825860000,57702.80,57709.70,57702.80,57709.70,21.656,1720825919999
1720825920000,57709.70,57709.70,57702.80,57702.90,13.000,1720825979999
1720825980000,57702.80,57707.70,57702.80,57707.60,16.783,1720826039999
1720826040000,57707.70,57715.50,57707.70,57709.50,13.475,1720826099999
1720826100000,57709.50,57709.60,57709.50,57709.60,32.111,1720826159999
1720826160000,57709.50,57744.10,57709.50,57744.10,82.058,1720826219999
1720826220000,57745.00,57781.30,57744.90,57763.40,97.114,1720826279999
1720826280000,57763.50,57774.40,57763.50,57764.40,25.180,1720826339999
1720826340000,57764.40,57778.20,57759.80,57778.20,29.134,1720826399999
1720826400000,57778.10,57817.80,57778.10,57805.80,112.424,1720826459999
1720826460000,57805.90,57833.00,57800.00,57800.00,103.986,1720826519999
1720826520000,57800.00,57842.90,57800.00,57813.10,94.451,1720826579999
1720826580000,57813.10,57831.20,57802.50,57802.60,37.874,1720826639999
1720826640000,57802.50,57804.00,57776.60,57776.60,73.828,1720826699999
1720826700000,57776.60,57786.00,57758.20,57762.00,85.067,1720826759999
1720826760000,57762.00,57762.10,57747.70,57750.70,22.277,1720826819999
1720826820000,57750.80,57812.00,57750.70,57800.30,34.430,1720826879999
1720826880000,57800.30,57811.30,57790.00,57790.00,34.115,1720826939999
1720826940000,57790.00,57798.40,57780.10,57780.10,32.870,1720826999999
1720827000000,57780.10,57793.50,57773.60,57773.60,34.799,1720827059999
1720827060000,57773.60,57791.00,57773.00,57777.00,58.429,1720827119999
1720827120000,57777.10,57788.40,57776.30,57788.40,23.146,1720827179999
1720827180000,57788.40,57795.50,57777.80,57779.00,25.604,1720827239999
1720827240000,57779.10,57799.90,57779.00,57799.90,13.945,1720827299999
1720827300000,57799.90,57815.00,57799.90,57813.00,34.540,1720827359999
1720827360000,57813.00,57819.70,57799.90,57800.00,41.061,1720827419999
1720827420000,57800.00,57800.00,57774.20,57775.90,40.058,1720827479999
1720827480000,57776.00,57812.80,57775.90,57812.70,19.151,1720827539999
1720827540000,57812.80,57825.80,57810.00,57810.00,57.903,1720827599999
1720827600000,57810.00,57810.10,57792.10,57801.10,36.948,1720827659999
1720827660000,57801.00,57801.10,57792.40,57798.00,18.070,1720827719999
1720827720000,57797.90,57809.30,57790.10,57799.80,88.136,1720827779999
1720827780000,57799.70,57802.20,57799.70,57802.10,19.297,1720827839999
1720827840000,57802.20,57813.20,57796.00,57813.20,42.472,1720827899999
1720827900000,57813.10,57839.70,57813.10,57839.70,30.601,1720827959999
1720827960000,57839.70,57839.90,57839.70,57839.80,28.253,1720828019999
1720828020000,57839.90,57850.00,57839.80,57842.40,45.864,1720828079999
1720828080000,57842.30,57846.70,57842.30,57842.40,44.614,1720828139999
1720828140000,57842.40,57859.40,57842.40,57859.30,70.727,1720828199999
1720828200000,57859.40,57859.40,57852.20,57852.20,90.906,1720828259999
1720828260000,57852.30,57887.60,57852.20,57873.80,164.238,1720828319999
1720828320000,57873.80,57873.90,57840.00,57840.00,71.326,1720828379999
1720828380000,57840.00,57863.90,57836.00,57863.80,41.443,1720828439999
1720828440000,57863.90,57876.60,57855.90,57876.60,55.522,1720828499999
1720828500000,57876.50,57885.30,57871.10,57884.90,70.408,1720828559999
1720828560000,57884.90,57885.00,57880.00,57880.10,33.280,1720828619999
1720828620000,57880.00,57880.10,57872.00,57872.10,35.492,1720828679999
1720828680000,57872.10,57873.00,57855.80,57855.80,36.017,1720828739999
1720828740000,57855.80,57870.10,57851.50,57870.00,49.695,1720828799999
1720828800000,57870.00,57915.60,57860.70,57868.20,384.246,1720828859999
1720828860000,57868.30,57868.30,57840.70,57847.80,84.052,1720828919999
1720828920000,57847.80,57859.70,57843.80,57843.90,66.022,1720828979999
1720828980000,57843.90,57859.90,57843.90,57853.00,37.423,1720829039999
1720829040000,57853.00,57868.00,57828.90,57828.90,122.297,1720829099999
1720829100000,57829.00,57835.80,57813.70,57813.70,99.586,1720829159999
1720829160000,57813.70,57816.50,57807.90,57812.30,41.962,1720829219999
1720829220000,57812.30,57835.30,57812.20,57829.90,36.543,1720829279999
1720829280000,57829.80,57842.00,57829.00,57841.80,40.041,1720829339999
1720829340000,57841.80,57874.80,57841.80,57874.80,77.328,1720829399999
1720829400000,57874.80,57875.60,57869.00,57875.60,46.897,1720829459999
1720829460000,57875.50,57890.80,57869.00,57890.80,64.303,1720829519999
1720829520000,57890.80,57899.50,57880.70,57886.60,55.065,1720829579999
1720829580000,57886.60,57893.70,57839.20,57842.10,137.014,1720829639999
1720829640000,57842.00,57853.90,57842.00,57853.80,40.338,1720829699999
1720829700000,57853.90,57853.90,57837.00,57837.10,58.767,1720829759999
1720829760000,57837.10,57837.10,57819.70,57819.70,38.749,1720829819999
1720829820000,57819.70,57855.00,57817.50,57835.50,81.988,1720829879999
1720829880000,57835.50,57835.50,57828.50,57835.50,30.886,1720829939999
1720829940000,57835.50,57862.90,57835.50,57862.80,20.724,1720829999999
1720830000000,57862.90,57890.00,57854.90,57889.90,105.843,1720830059999
1720830060000,57890.00,57891.00,57856.30,57856.30,95.465,1720830119999
1720830120000,57856.40,57856.40,57820.00,57822.00,61.836,1720830179999
1720830180000,57822.10,57828.80,57798.00,57801.70,72.658,1720830239999
1720830240000,57801.70,57801.70,57742.70,57742.70,186.313,1720830299999
1720830300000,57742.80,57780.70,57738.30,57776.00,58.732,1720830359999
1720830360000,57776.00,57778.40,57755.90,57760.50,72.532,1720830419999
1720830420000,57760.50,57780.00,57760.50,57779.90,25.617,1720830479999
